Driver,FastestLap,RaceID,year,EventName
VER,0 days 00:01:35.440000,1,2022,Bahrain
GAS,0 days 00:01:37.324000,1,2022,Bahrain
PER,0 days 00:01:36.089000,1,2022,Bahrain
ALO,0 days 00:01:36.733000,1,2022,Bahrain
LEC,0 days 00:01:34.570000,1,2022,Bahrain
STR,0 days 00:01:37.146000,1,2022,Bahrain
MAG,0 days 00:01:36.623000,1,2022,Bahrain
TSU,0 days 00:01:37.104000,1,2022,Bahrain
ALB,0 days 00:01:37.355000,1,2022,Bahrain
ZHO,0 days 00:01:36.685000,1,2022,Bahrain
HUL,0 days 00:01:38.201000,1,2022,Bahrain
RIC,0 days 00:01:37.261000,1,2022,Bahrain
OCO,0 days 00:01:37.110000,1,2022,Bahrain
NOR,0 days 00:01:36.988000,1,2022,Bahrain
HAM,0 days 00:01:36.228000,1,2022,Bahrain
MSC,0 days 00:01:36.956000,1,2022,Bahrain
SAI,0 days 00:01:35.740000,1,2022,Bahrain
LAT,0 days 00:01:38.251000,1,2022,Bahrain
RUS,0 days 00:01:36.302000,1,2022,Bahrain
BOT,0 days 00:01:36.599000,1,2022,Bahrain
VER,0 days 00:01:31.772000,2,2022,Saudi Arabian
GAS,0 days 00:01:33.468000,2,2022,Saudi Arabian
PER,0 days 00:01:32.042000,2,2022,Saudi Arabian
ALO,0 days 00:01:33.831000,2,2022,Saudi Arabian
LEC,0 days 00:01:31.634000,2,2022,Saudi Arabian
STR,0 days 00:01:34.446000,2,2022,Saudi Arabian
MAG,0 days 00:01:32.779000,2,2022,Saudi Arabian
ALB,0 days 00:01:34.368000,2,2022,Saudi Arabian
ZHO,0 days 00:01:33.924000,2,2022,Saudi Arabian
HUL,0 days 00:01:33.651000,2,2022,Saudi Arabian
RIC,0 days 00:01:34.487000,2,2022,Saudi Arabian
OCO,0 days 00:01:33.103000,2,2022,Saudi Arabian
NOR,0 days 00:01:32.753000,2,2022,Saudi Arabian
HAM,0 days 00:01:32.997000,2,2022,Saudi Arabian
SAI,0 days 00:01:31.905000,2,2022,Saudi Arabian
LAT,0 days 00:01:37.530000,2,2022,Saudi Arabian
RUS,0 days 00:01:32.821000,2,2022,Saudi Arabian
BOT,0 days 00:01:33.979000,2,2022,Saudi Arabian
VER,0 days 00:01:21.677000,3,2022,Australian
GAS,0 days 00:01:22.731000,3,2022,Australian
PER,0 days 00:01:21.094000,3,2022,Australian
ALO,0 days 00:01:20.846000,3,2022,Australian
LEC,0 days 00:01:20.260000,3,2022,Australian
STR,0 days 00:01:23.592000,3,2022,Australian
MAG,0 days 00:01:23.071000,3,2022,Australian
TSU,0 days 00:01:23.342000,3,2022,Australian
ALB,0 days 00:01:22.589000,3,2022,Australian
ZHO,0 days 00:01:22.541000,3,2022,Australian
RIC,0 days 00:01:22.451000,3,2022,Australian
OCO,0 days 00:01:22.469000,3,2022,Australian
NOR,0 days 00:01:22.248000,3,2022,Australian
HAM,0 days 00:01:21.886000,3,2022,Australian
MSC,0 days 00:01:23.006000,3,2022,Australian
VET,0 days 00:01:25.189000,3,2022,Australian
SAI,,3,2022,Australian
LAT,0 days 00:01:23.882000,3,2022,Australian
RUS,0 days 00:01:21.495000,3,2022,Australian
BOT,0 days 00:01:21.651000,3,2022,Australian
VER,0 days 00:01:18.446000,4,2022,Emilia Romagna
PER,0 days 00:01:18.949000,4,2022,Emilia Romagna
NOR,0 days 00:01:20.903000,4,2022,Emilia Romagna
RUS,0 days 00:01:20.962000,4,2022,Emilia Romagna
BOT,0 days 00:01:20.758000,4,2022,Emilia Romagna
LEC,0 days 00:01:18.574000,4,2022,Emilia Romagna
TSU,0 days 00:01:20.544000,4,2022,Emilia Romagna
VET,0 days 00:01:21.211000,4,2022,Emilia Romagna
MAG,0 days 00:01:21.238000,4,2022,Emilia Romagna
STR,0 days 00:01:21.750000,4,2022,Emilia Romagna
ALB,0 days 00:01:21.757000,4,2022,Emilia Romagna
GAS,0 days 00:01:21.713000,4,2022,Emilia Romagna
HAM,0 days 00:01:21.419000,4,2022,Emilia Romagna
OCO,0 days 00:01:21.887000,4,2022,Emilia Romagna
ZHO,0 days 00:01:21.286000,4,2022,Emilia Romagna
LAT,0 days 00:01:21.338000,4,2022,Emilia Romagna
MSC,0 days 00:01:18.999000,4,2022,Emilia Romagna
RIC,0 days 00:01:21.577000,4,2022,Emilia Romagna
ALO,0 days 00:01:39.685000,4,2022,Emilia Romagna
SAI,,4,2022,Emilia Romagna
VER,0 days 00:01:31.361000,5,2022,Miami
GAS,0 days 00:01:34.487000,5,2022,Miami
PER,0 days 00:01:31.819000,5,2022,Miami
ALO,0 days 00:01:33.331000,5,2022,Miami
LEC,0 days 00:01:31.488000,5,2022,Miami
STR,0 days 00:01:33.312000,5,2022,Miami
MAG,0 days 00:01:33.511000,5,2022,Miami
TSU,0 days 00:01:33.035000,5,2022,Miami
ALB,0 days 00:01:33.447000,5,2022,Miami
ZHO,0 days 00:01:35.731000,5,2022,Miami
RIC,0 days 00:01:33.265000,5,2022,Miami
OCO,0 days 00:01:33.163000,5,2022,Miami
NOR,0 days 00:01:33.411000,5,2022,Miami
HAM,0 days 00:01:32.941000,5,2022,Miami
MSC,0 days 00:01:32.528000,5,2022,Miami
VET,0 days 00:01:33.479000,5,2022,Miami
SAI,0 days 00:01:31.790000,5,2022,Miami
LAT,0 days 00:01:34.169000,5,2022,Miami
RUS,0 days 00:01:32.195000,5,2022,Miami
BOT,0 days 00:01:33.184000,5,2022,Miami
VER,0 days 00:01:25.456000,6,2022,Spanish
PER,0 days 00:01:24.108000,6,2022,Spanish
RUS,0 days 00:01:24.636000,6,2022,Spanish
SAI,0 days 00:01:25.985000,6,2022,Spanish
HAM,0 days 00:01:24.253000,6,2022,Spanish
BOT,0 days 00:01:26.395000,6,2022,Spanish
OCO,0 days 00:01:25.935000,6,2022,Spanish
NOR,0 days 00:01:25.619000,6,2022,Spanish
ALO,0 days 00:01:26.599000,6,2022,Spanish
TSU,0 days 00:01:26.828000,6,2022,Spanish
VET,0 days 00:01:27.629000,6,2022,Spanish
RIC,0 days 00:01:27.285000,6,2022,Spanish
GAS,0 days 00:01:26.987000,6,2022,Spanish
MSC,0 days 00:01:27.447000,6,2022,Spanish
STR,0 days 00:01:26.876000,6,2022,Spanish
LAT,0 days 00:01:27.246000,6,2022,Spanish
MAG,0 days 00:01:27.537000,6,2022,Spanish
ALB,0 days 00:01:28.281000,6,2022,Spanish
ZHO,0 days 00:01:28.415000,6,2022,Spanish
LEC,0 days 00:01:27.030000,6,2022,Spanish
VER,0 days 00:01:16.052000,7,2022,Monaco
GAS,0 days 00:01:17.344000,7,2022,Monaco
PER,0 days 00:01:16.028000,7,2022,Monaco
ALO,0 days 00:01:15.882000,7,2022,Monaco
LEC,0 days 00:01:16.249000,7,2022,Monaco
STR,0 days 00:01:17.672000,7,2022,Monaco
MAG,0 days 00:01:33.754000,7,2022,Monaco
TSU,0 days 00:01:15.334000,7,2022,Monaco
ALB,0 days 00:01:18.023000,7,2022,Monaco
ZHO,0 days 00:01:18.200000,7,2022,Monaco
RIC,0 days 00:01:17.532000,7,2022,Monaco
OCO,0 days 00:01:17.571000,7,2022,Monaco
NOR,0 days 00:01:14.693000,7,2022,Monaco
HAM,0 days 00:01:17.203000,7,2022,Monaco
MSC,0 days 00:01:24.778000,7,2022,Monaco
VET,0 days 00:01:17.558000,7,2022,Monaco
SAI,0 days 00:01:16.421000,7,2022,Monaco
LAT,0 days 00:01:18.579000,7,2022,Monaco
RUS,0 days 00:01:16.830000,7,2022,Monaco
BOT,0 days 00:01:17.600000,7,2022,Monaco
VER,0 days 00:01:46.050000,8,2022,Azerbaijan
GAS,0 days 00:01:48.519000,8,2022,Azerbaijan
PER,0 days 00:01:46.046000,8,2022,Azerbaijan
ALO,0 days 00:01:47.989000,8,2022,Azerbaijan
LEC,0 days 00:01:47.531000,8,2022,Azerbaijan
STR,0 days 00:01:48.038000,8,2022,Azerbaijan
MAG,0 days 00:01:48.789000,8,2022,Azerbaijan
TSU,0 days 00:01:47.523000,8,2022,Azerbaijan
ALB,0 days 00:01:47.966000,8,2022,Azerbaijan
ZHO,0 days 00:01:48.723000,8,2022,Azerbaijan
RIC,0 days 00:01:48.276000,8,2022,Azerbaijan
OCO,0 days 00:01:48.297000,8,2022,Azerbaijan
NOR,0 days 00:01:47.997000,8,2022,Azerbaijan
HAM,0 days 00:01:47.044000,8,2022,Azerbaijan
MSC,0 days 00:01:48.410000,8,2022,Azerbaijan
VET,0 days 00:01:48.206000,8,2022,Azerbaijan
SAI,0 days 00:01:48.978000,8,2022,Azerbaijan
LAT,0 days 00:01:49.583000,8,2022,Azerbaijan
RUS,0 days 00:01:47.177000,8,2022,Azerbaijan
BOT,0 days 00:01:48.179000,8,2022,Azerbaijan
VER,0 days 00:01:15.839000,9,2022,Canadian
GAS,0 days 00:01:17.810000,9,2022,Canadian
PER,0 days 00:01:18.844000,9,2022,Canadian
ALO,0 days 00:01:17.010000,9,2022,Canadian
LEC,0 days 00:01:15.901000,9,2022,Canadian
STR,0 days 00:01:17.421000,9,2022,Canadian
MAG,0 days 00:01:18.046000,9,2022,Canadian
TSU,0 days 00:01:18.309000,9,2022,Canadian
ALB,0 days 00:01:17.951000,9,2022,Canadian
ZHO,0 days 00:01:16.578000,9,2022,Canadian
RIC,0 days 00:01:17.932000,9,2022,Canadian
OCO,0 days 00:01:17.110000,9,2022,Canadian
NOR,0 days 00:01:17.495000,9,2022,Canadian
HAM,0 days 00:01:16.167000,9,2022,Canadian
MSC,0 days 00:01:18.967000,9,2022,Canadian
VET,0 days 00:01:17.956000,9,2022,Canadian
SAI,0 days 00:01:15.749000,9,2022,Canadian
LAT,0 days 00:01:18.540000,9,2022,Canadian
RUS,0 days 00:01:16.418000,9,2022,Canadian
BOT,0 days 00:01:16.927000,9,2022,Canadian
VER,0 days 00:01:32.354000,10,2022,British
GAS,0 days 00:01:34.614000,10,2022,British
PER,0 days 00:01:30.937000,10,2022,British
ALO,0 days 00:01:31.609000,10,2022,British
LEC,0 days 00:01:31.282000,10,2022,British
STR,0 days 00:01:32.379000,10,2022,British
MAG,0 days 00:01:32.661000,10,2022,British
TSU,0 days 00:01:33.832000,10,2022,British
ALB,,10,2022,British
ZHO,,10,2022,British
RIC,0 days 00:01:32.644000,10,2022,British
OCO,0 days 00:01:33.537000,10,2022,British
NOR,0 days 00:01:31.645000,10,2022,British
HAM,0 days 00:01:30.510000,10,2022,British
MSC,0 days 00:01:32.109000,10,2022,British
VET,0 days 00:01:32.471000,10,2022,British
SAI,0 days 00:01:30.813000,10,2022,British
LAT,0 days 00:01:33.286000,10,2022,British
RUS,,10,2022,British
BOT,0 days 00:01:35.103000,10,2022,British
VER,0 days 00:01:07.275000,11,2022,Austrian
GAS,0 days 00:01:10.104000,11,2022,Austrian
PER,0 days 00:01:11.843000,11,2022,Austrian
ALO,0 days 00:01:08.558000,11,2022,Austrian
LEC,0 days 00:01:07.583000,11,2022,Austrian
STR,0 days 00:01:10.048000,11,2022,Austrian
MAG,0 days 00:01:09.938000,11,2022,Austrian
TSU,0 days 00:01:10.023000,11,2022,Austrian
ALB,0 days 00:01:09.669000,11,2022,Austrian
ZHO,0 days 00:01:09.380000,11,2022,Austrian
RIC,0 days 00:01:09.924000,11,2022,Austrian
OCO,0 days 00:01:09.559000,11,2022,Austrian
NOR,0 days 00:01:09.304000,11,2022,Austrian
HAM,0 days 00:01:09,11,2022,Austrian
MSC,0 days 00:01:09.625000,11,2022,Austrian
VET,0 days 00:01:10.001000,11,2022,Austrian
SAI,0 days 00:01:08.649000,11,2022,Austrian
LAT,0 days 00:01:10.890000,11,2022,Austrian
RUS,0 days 00:01:09.075000,11,2022,Austrian
BOT,0 days 00:01:09.266000,11,2022,Austrian
VER,0 days 00:01:37.491000,12,2022,French
GAS,0 days 00:01:38.786000,12,2022,French
PER,0 days 00:01:37.780000,12,2022,French
ALO,0 days 00:01:38.160000,12,2022,French
LEC,0 days 00:01:38.088000,12,2022,French
STR,0 days 00:01:39.185000,12,2022,French
MAG,0 days 00:01:39.265000,12,2022,French
TSU,0 days 00:01:40.216000,12,2022,French
ALB,0 days 00:01:39.199000,12,2022,French
ZHO,0 days 00:01:39.368000,12,2022,French
RIC,0 days 00:01:39.133000,12,2022,French
OCO,0 days 00:01:38.684000,12,2022,French
NOR,0 days 00:01:39.037000,12,2022,French
HAM,0 days 00:01:37.668000,12,2022,French
MSC,0 days 00:01:39.068000,12,2022,French
VET,0 days 00:01:39.044000,12,2022,French
SAI,0 days 00:01:35.781000,12,2022,French
LAT,0 days 00:01:39.650000,12,2022,French
RUS,0 days 00:01:37.548000,12,2022,French
BOT,0 days 00:01:37.963000,12,2022,French
VER,0 days 00:01:22.126000,13,2022,Hungarian
GAS,0 days 00:01:23.199000,13,2022,Hungarian
PER,0 days 00:01:21.940000,13,2022,Hungarian
ALO,0 days 00:01:23.979000,13,2022,Hungarian
LEC,0 days 00:01:21.622000,13,2022,Hungarian
STR,0 days 00:01:22.437000,13,2022,Hungarian
MAG,0 days 00:01:23.511000,13,2022,Hungarian
TSU,0 days 00:01:23.538000,13,2022,Hungarian
ALB,0 days 00:01:23.047000,13,2022,Hungarian
ZHO,0 days 00:01:22.029000,13,2022,Hungarian
RIC,0 days 00:01:23.654000,13,2022,Hungarian
OCO,0 days 00:01:24.149000,13,2022,Hungarian
NOR,0 days 00:01:23.043000,13,2022,Hungarian
HAM,0 days 00:01:21.386000,13,2022,Hungarian
MSC,0 days 00:01:23.151000,13,2022,Hungarian
VET,0 days 00:01:22.824000,13,2022,Hungarian
SAI,0 days 00:01:22,13,2022,Hungarian
LAT,0 days 00:01:22.478000,13,2022,Hungarian
RUS,0 days 00:01:22.766000,13,2022,Hungarian
BOT,0 days 00:01:24.002000,13,2022,Hungarian
VER,0 days 00:01:49.354000,14,2022,Belgian
GAS,0 days 00:01:53.002000,14,2022,Belgian
PER,0 days 00:01:50.764000,14,2022,Belgian
ALO,0 days 00:01:52.868000,14,2022,Belgian
LEC,0 days 00:01:49.984000,14,2022,Belgian
STR,0 days 00:01:52.880000,14,2022,Belgian
MAG,0 days 00:01:53.332000,14,2022,Belgian
TSU,0 days 00:01:52.436000,14,2022,Belgian
ALB,0 days 00:01:53.055000,14,2022,Belgian
ZHO,0 days 00:01:52.317000,14,2022,Belgian
RIC,0 days 00:01:53.080000,14,2022,Belgian
OCO,0 days 00:01:51.717000,14,2022,Belgian
NOR,0 days 00:01:51.678000,14,2022,Belgian
HAM,,14,2022,Belgian
MSC,0 days 00:01:52.646000,14,2022,Belgian
VET,0 days 00:01:52.515000,14,2022,Belgian
SAI,0 days 00:01:51.977000,14,2022,Belgian
LAT,0 days 00:01:52.256000,14,2022,Belgian
RUS,0 days 00:01:50.793000,14,2022,Belgian
BOT,,14,2022,Belgian
VER,0 days 00:01:13.652000,15,2022,Dutch
GAS,0 days 00:01:15.165000,15,2022,Dutch
PER,0 days 00:01:14.404000,15,2022,Dutch
ALO,0 days 00:01:14.144000,15,2022,Dutch
LEC,0 days 00:01:14.413000,15,2022,Dutch
STR,0 days 00:01:15.043000,15,2022,Dutch
MAG,0 days 00:01:15.369000,15,2022,Dutch
TSU,0 days 00:01:17.138000,15,2022,Dutch
ALB,0 days 00:01:15.534000,15,2022,Dutch
ZHO,0 days 00:01:15.940000,15,2022,Dutch
RIC,0 days 00:01:15.577000,15,2022,Dutch
OCO,0 days 00:01:15.084000,15,2022,Dutch
NOR,0 days 00:01:14.706000,15,2022,Dutch
HAM,0 days 00:01:13.854000,15,2022,Dutch
MSC,0 days 00:01:15.233000,15,2022,Dutch
VET,0 days 00:01:14.862000,15,2022,Dutch
SAI,0 days 00:01:14.643000,15,2022,Dutch
LAT,0 days 00:01:16.066000,15,2022,Dutch
RUS,0 days 00:01:13.671000,15,2022,Dutch
BOT,0 days 00:01:16.844000,15,2022,Dutch
VER,0 days 00:01:24.745000,16,2022,Italian
GAS,0 days 00:01:26.718000,16,2022,Italian
PER,0 days 00:01:24.030000,16,2022,Italian
ALO,0 days 00:01:27.203000,16,2022,Italian
LEC,0 days 00:01:24.336000,16,2022,Italian
STR,0 days 00:01:27.467000,16,2022,Italian
MAG,0 days 00:01:26.798000,16,2022,Italian
TSU,0 days 00:01:26.857000,16,2022,Italian
ZHO,0 days 00:01:26.361000,16,2022,Italian
RIC,0 days 00:01:26.603000,16,2022,Italian
OCO,0 days 00:01:26.593000,16,2022,Italian
NOR,0 days 00:01:24.718000,16,2022,Italian
HAM,0 days 00:01:24.434000,16,2022,Italian
DEV,0 days 00:01:26.624000,16,2022,Italian
MSC,0 days 00:01:25.298000,16,2022,Italian
VET,0 days 00:01:27.501000,16,2022,Italian
SAI,0 days 00:01:24.446000,16,2022,Italian
LAT,0 days 00:01:26.798000,16,2022,Italian
RUS,0 days 00:01:25.288000,16,2022,Italian
BOT,0 days 00:01:25.706000,16,2022,Italian
VER,0 days 00:01:49.142000,17,2022,Singapore
GAS,0 days 00:01:50.569000,17,2022,Singapore
PER,0 days 00:01:48.165000,17,2022,Singapore
ALO,0 days 00:02:00.463000,17,2022,Singapore
LEC,0 days 00:01:48.753000,17,2022,Singapore
STR,0 days 00:01:50.283000,17,2022,Singapore
MAG,0 days 00:01:52.067000,17,2022,Singapore
TSU,0 days 00:01:58.716000,17,2022,Singapore
ALB,0 days 00:02:02.121000,17,2022,Singapore
ZHO,0 days 00:02:05.556000,17,2022,Singapore
RIC,0 days 00:01:51.006000,17,2022,Singapore
OCO,0 days 00:02:01.105000,17,2022,Singapore
NOR,0 days 00:01:49.212000,17,2022,Singapore
HAM,0 days 00:01:50.622000,17,2022,Singapore
MSC,0 days 00:01:50.290000,17,2022,Singapore
VET,0 days 00:01:50.669000,17,2022,Singapore
SAI,0 days 00:01:48.414000,17,2022,Singapore
LAT,0 days 00:02:05.585000,17,2022,Singapore
RUS,0 days 00:01:46.458000,17,2022,Singapore
BOT,0 days 00:01:51.864000,17,2022,Singapore
VER,0 days 00:01:44.911000,18,2022,Japanese
GAS,0 days 00:01:45.387000,18,2022,Japanese
PER,0 days 00:01:46.120000,18,2022,Japanese
ALO,0 days 00:01:44.412000,18,2022,Japanese
LEC,0 days 00:01:44.489000,18,2022,Japanese
STR,0 days 00:01:45.205000,18,2022,Japanese
MAG,0 days 00:01:48.072000,18,2022,Japanese
TSU,0 days 00:01:45.893000,18,2022,Japanese
ALB,,18,2022,Japanese
ZHO,0 days 00:01:44.411000,18,2022,Japanese
RIC,0 days 00:01:47.843000,18,2022,Japanese
OCO,0 days 00:01:46.559000,18,2022,Japanese
NOR,0 days 00:01:48.175000,18,2022,Japanese
HAM,0 days 00:01:45.530000,18,2022,Japanese
MSC,0 days 00:01:46.545000,18,2022,Japanese
VET,0 days 00:01:46.964000,18,2022,Japanese
SAI,,18,2022,Japanese
LAT,0 days 00:01:48.371000,18,2022,Japanese
RUS,0 days 00:01:47.004000,18,2022,Japanese
BOT,0 days 00:01:47.820000,18,2022,Japanese
VER,0 days 00:01:39.541000,19,2022,United States
GAS,0 days 00:01:41.674000,19,2022,United States
PER,0 days 00:01:39.563000,19,2022,United States
ALO,0 days 00:01:41.804000,19,2022,United States
LEC,0 days 00:01:39.731000,19,2022,United States
STR,0 days 00:01:43.080000,19,2022,United States
MAG,0 days 00:01:42.546000,19,2022,United States
TSU,0 days 00:01:42.206000,19,2022,United States
ALB,0 days 00:01:42.471000,19,2022,United States
ZHO,0 days 00:01:42.394000,19,2022,United States
RIC,0 days 00:01:42.420000,19,2022,United States
OCO,0 days 00:01:41.243000,19,2022,United States
NOR,0 days 00:01:41.322000,19,2022,United States
HAM,0 days 00:01:39.830000,19,2022,United States
MSC,0 days 00:01:42.320000,19,2022,United States
VET,0 days 00:01:41.538000,19,2022,United States
SAI,,19,2022,United States
LAT,0 days 00:01:43.485000,19,2022,United States
RUS,0 days 00:01:38.788000,19,2022,United States
BOT,0 days 00:01:43.391000,19,2022,United States
VER,0 days 00:01:22.046000,20,2022,Mexico City
GAS,0 days 00:01:22.277000,20,2022,Mexico City
PER,0 days 00:01:21.775000,20,2022,Mexico City
ALO,0 days 00:01:22.866000,20,2022,Mexico City
LEC,0 days 00:01:22.603000,20,2022,Mexico City
STR,0 days 00:01:22.463000,20,2022,Mexico City
MAG,0 days 00:01:23.300000,20,2022,Mexico City
TSU,0 days 00:01:23.403000,20,2022,Mexico City
ALB,0 days 00:01:22.914000,20,2022,Mexico City
ZHO,0 days 00:01:22.260000,20,2022,Mexico City
RIC,0 days 00:01:22.022000,20,2022,Mexico City
OCO,0 days 00:01:23.279000,20,2022,Mexico City
NOR,0 days 00:01:23.402000,20,2022,Mexico City
HAM,0 days 00:01:22.062000,20,2022,Mexico City
MSC,0 days 00:01:23.641000,20,2022,Mexico City
VET,0 days 00:01:23.086000,20,2022,Mexico City
SAI,0 days 00:01:22.199000,20,2022,Mexico City
LAT,0 days 00:01:23.709000,20,2022,Mexico City
RUS,0 days 00:01:20.153000,20,2022,Mexico City
BOT,0 days 00:01:23.363000,20,2022,Mexico City
VER,0 days 00:01:14.195000,21,2022,São Paulo
GAS,0 days 00:01:15.327000,21,2022,São Paulo
PER,0 days 00:01:14.283000,21,2022,São Paulo
ALO,0 days 00:01:14.164000,21,2022,São Paulo
LEC,0 days 00:01:14.253000,21,2022,São Paulo
STR,0 days 00:01:14.831000,21,2022,São Paulo
MAG,,21,2022,São Paulo
TSU,0 days 00:01:15.508000,21,2022,São Paulo
ALB,0 days 00:01:15.613000,21,2022,São Paulo
ZHO,0 days 00:01:15.802000,21,2022,São Paulo
RIC,,21,2022,São Paulo
OCO,0 days 00:01:15.093000,21,2022,São Paulo
NOR,0 days 00:01:15.855000,21,2022,São Paulo
HAM,0 days 00:01:13.942000,21,2022,São Paulo
MSC,0 days 00:01:15.251000,21,2022,São Paulo
VET,0 days 00:01:15.549000,21,2022,São Paulo
SAI,0 days 00:01:13.953000,21,2022,São Paulo
LAT,0 days 00:01:15.327000,21,2022,São Paulo
RUS,0 days 00:01:13.785000,21,2022,São Paulo
BOT,0 days 00:01:15.511000,21,2022,São Paulo
VER,0 days 00:01:29.392000,22,2022,Abu Dhabi
LEC,0 days 00:01:29.719000,22,2022,Abu Dhabi
PER,0 days 00:01:28.972000,22,2022,Abu Dhabi
SAI,0 days 00:01:28.879000,22,2022,Abu Dhabi
RUS,0 days 00:01:28.836000,22,2022,Abu Dhabi
NOR,0 days 00:01:28.391000,22,2022,Abu Dhabi
OCO,0 days 00:01:29.333000,22,2022,Abu Dhabi
STR,0 days 00:01:29.620000,22,2022,Abu Dhabi
RIC,0 days 00:01:30.785000,22,2022,Abu Dhabi
VET,0 days 00:01:30.312000,22,2022,Abu Dhabi
TSU,0 days 00:01:29.489000,22,2022,Abu Dhabi
ZHO,0 days 00:01:29.600000,22,2022,Abu Dhabi
ALB,0 days 00:01:29.939000,22,2022,Abu Dhabi
GAS,0 days 00:01:31.081000,22,2022,Abu Dhabi
BOT,0 days 00:01:30.352000,22,2022,Abu Dhabi
MSC,0 days 00:01:29.833000,22,2022,Abu Dhabi
MAG,0 days 00:01:31.158000,22,2022,Abu Dhabi
HAM,0 days 00:01:29.788000,22,2022,Abu Dhabi
LAT,0 days 00:01:30.309000,22,2022,Abu Dhabi
ALO,0 days 00:01:30.579000,22,2022,Abu Dhabi
